'experiment_name','model_name','vocab_size','max_seq_length','embedding_dim','embedding_type','embedding_source','train_loss','train_acc','val_loss','val_acc','test_loss','test_acc','precision_micro','recall_micro','f1_micro','precision_macro','recall_macro','f1_macro','precision_weighted','recall_weighted','f1_weighted'
text_cnn_5seqlength_10,text_cnn,10000,5,50,glove,glove.6B.50d,0.8986757,0.7083666,0.8771028,0.7112584,0.9757917,0.6741699,0.6761461142436872,0.6761461142436872,0.6761461142436872,0.444691823881035,0.3192866397835545,0.444691823881035,0.6417928847589286,0.6761461142436872,0.6414452114770253
dcnn_5seqlength_1,dcnn,10000,5,50,glove,glove.6B.50d,0.96480167,0.6957391,0.9131733,0.7010487,0.9867154,0.67789716,0.679333169894582,0.679333169894582,0.679333169894582,0.40087762461484455,0.3136939910747407,0.40087762461484455,0.6474483870200763,0.679333169894582,0.64245351884273
dcnn_5seqlength_2,dcnn,10000,5,50,glove,glove.6B.50d,0.96098286,0.6968145,0.9215442,0.7008464,1.0107765,0.6691081,0.6705074773228733,0.6705074773228733,0.6705074773228733,0.39561326444219014,0.3239177777508038,0.39561326444219014,0.6430883323529454,0.6705074773228733,0.6260708213418721
dcnn_5seqlength_3,dcnn,10000,5,50,glove,glove.6B.50d,0.9627426,0.69623053,0.9112316,0.70231825,0.9783346,0.67859703,0.6803138024025497,0.6803138024025497,0.6803138024025497,0.3790169677282699,0.29464399809636993,0.3790169677282699,0.6445845283666471,0.6803138024025497,0.640942616564091
dcnn_5seqlength_4,dcnn,10000,5,50,glove,glove.6B.50d,0.96006465,0.6964181,0.9077877,0.70112026,0.9867909,0.6811035,0.6822750674184849,0.6822750674184849,0.6822750674184849,0.4105507584220708,0.3124133456948155,0.4105507584220708,0.6680212219867889,0.6822750674184849,0.6416781076311965
dcnn_5seqlength_5,dcnn,10000,5,50,glove,glove.6B.50d,0.9627258,0.69638056,0.9130683,0.70569456,0.99731064,0.67807615,0.6800686442755577,0.6800686442755577,0.6800686442755577,0.39342603562430023,0.32584434481488495,0.39342603562430023,0.6481248545319629,0.6800686442755577,0.6411532387556195
dcnn_5seqlength_6,dcnn,10000,5,50,glove,glove.6B.50d,0.9667324,0.69570315,0.9235329,0.7038757,0.98865,0.68225914,0.6839911743074283,0.6839911743074283,0.6839911743074283,0.37588206542722935,0.3220470062227497,0.37588206542722935,0.6467931132585194,0.6839911743074283,0.6489524641292115
dcnn_5seqlength_7,dcnn,10000,5,50,glove,glove.6B.50d,0.96473914,0.69463575,0.90806085,0.7047517,0.9936541,0.6761556,0.6778622211326305,0.6778622211326305,0.6778622211326305,0.4306774454404662,0.30094462435160085,0.4306774454404662,0.6627582661378806,0.6778622211326305,0.6385021821133776
dcnn_5seqlength_8,dcnn,10000,5,50,glove,glove.6B.50d,0.96466684,0.69700104,0.9124576,0.70638067,0.9943357,0.6814616,0.6837460161804364,0.6837460161804364,0.6837460161804364,0.4546035108033325,0.30230245365317626,0.4546035108033325,0.649155908837342,0.6837460161804364,0.6439510587954884
dcnn_5seqlength_9,dcnn,10000,5,50,glove,glove.6B.50d,0.9606617,0.6964465,0.9080881,0.7060617,0.9984482,0.676709,0.6778622211326305,0.6778622211326305,0.6778622211326305,0.3779344921424109,0.3163162120123014,0.3779344921424109,0.641933626708189,0.6778622211326305,0.6336062265584491
dcnn_5seqlength_10,dcnn,10000,5,50,glove,glove.6B.50d,0.96356785,0.6957181,0.919395,0.7025221,0.9849752,0.6814616,0.6837460161804364,0.6837460161804364,0.6837460161804364,0.42850098912995876,0.32239416469848087,0.42850098912995876,0.6471024689264866,0.6837460161804364,0.6463406650140715
rcnn_5seqlength_1,rcnn,10000,5,50,glove,glove.6B.50d,1.1100402,0.6854211,1.0555097,0.6957275,1.0714148,0.67099607,0.6729590585927924,0.6729590585927924,0.6729590585927924,0.34557155692648733,0.24107836398343072,0.34557155692648733,0.6382831663211275,0.6729590585927924,0.6268486149821102
rcnn_5seqlength_2,rcnn,10000,5,50,glove,glove.6B.50d,1.126784,0.68413043,1.0710025,0.6905402,1.1374316,0.6573568,0.6589850453542535,0.6589850453542535,0.6589850453542535,0.34868981338410654,0.23669737611518518,0.34868981338410654,0.6311210669563433,0.6589850453542535,0.6081665129318871
rcnn_5seqlength_3,rcnn,10000,5,50,glove,glove.6B.50d,1.1197953,0.6833772,1.0697819,0.6874689,1.0964208,0.6453939,0.6469722971316499,0.6469722971316499,0.6469722971316499,0.34222018510931784,0.2258425145495041,0.34222018510931784,0.6191062006382191,0.6469722971316499,0.5878273583078703
rcnn_5seqlength_4,rcnn,10000,5,50,glove,glove.6B.50d,1.1230749,0.68407524,1.0755847,0.6904858,1.1114764,0.66388345,0.6660946310370188,0.6660946310370188,0.6660946310370188,0.341961329688792,0.24509432069471174,0.341961329688792,0.6310960112635908,0.6660946310370188,0.6189389274189762
rcnn_5seqlength_5,rcnn,10000,5,50,glove,glove.6B.50d,1.1171383,0.68411016,1.0761638,0.6915422,1.0886081,0.6722494,0.67393969110076,0.67393969110076,0.67393969110076,0.34701178980734926,0.24993321929215134,0.34701178980734926,0.6355993698947174,0.67393969110076,0.632706963625307
rcnn_5seqlength_6,rcnn,10000,5,50,glove,glove.6B.50d,1.117364,0.6842698,1.0652056,0.69294095,1.1134967,0.65100914,0.6526109340524638,0.6526109340524638,0.6526109340524638,0.3014920518059305,0.22663763784922458,0.3014920518059305,0.6232071411775315,0.6526109340524638,0.5944473527900348
rcnn_5seqlength_7,rcnn,10000,5,50,glove,glove.6B.50d,1.1168402,0.68468165,1.0710711,0.6935244,1.1074735,0.6677897,0.6700171610688894,0.6700171610688894,0.6700171610688894,0.3315702840992163,0.2597878825228802,0.3315702840992163,0.6271808288889033,0.6700171610688894,0.6273311035450815
rcnn_5seqlength_8,rcnn,10000,5,50,glove,glove.6B.50d,1.1131309,0.6848359,1.0722309,0.6937251,1.1041251,0.6549154,0.6565334640843344,0.6565334640843344,0.6565334640843344,0.35060169323402757,0.25191452373481826,0.35060169323402757,0.6298638917115044,0.6565334640843344,0.6029611187114441
rcnn_5seqlength_9,rcnn,10000,5,50,glove,glove.6B.50d,1.1171869,0.68505645,1.0737077,0.6940394,1.0957595,0.66541344,0.6670752635449865,0.6670752635449865,0.6670752635449865,0.30256326809965456,0.23921815841754623,0.30256326809965456,0.6359017312707506,0.6670752635449865,0.616674390440375
rcnn_5seqlength_10,rcnn,10000,5,50,glove,glove.6B.50d,1.1140203,0.68397456,1.0651329,0.6877676,1.1061529,0.6573568,0.6589850453542535,0.6589850453542535,0.6589850453542535,0.31811766163647665,0.25117204051021397,0.31811766163647665,0.6284761714893384,0.6589850453542535,0.604483089794151
lstm_5seqlength_1,lstm,10000,5,50,glove,glove.6B.50d,1.0686363,0.6928015,1.0489503,0.69689757,1.0767668,0.6773437,0.679333169894582,0.679333169894582,0.679333169894582,0.38575097585800067,0.2755085387341499,0.38575097585800067,0.6410101793210237,0.679333169894582,0.6372639599073174
lstm_5seqlength_2,lstm,10000,5,50,glove,glove.6B.50d,1.0689853,0.69279444,1.038382,0.69642925,1.0823934,0.67444664,0.6761461142436872,0.6761461142436872,0.6761461142436872,0.41619538697440644,0.26872902953839684,0.41619538697440644,0.660845509717513,0.6761461142436872,0.6282537830838427
lstm_5seqlength_3,lstm,10000,5,50,glove,glove.6B.50d,1.0752738,0.6919083,1.0522068,0.69779533,1.0677446,0.67444664,0.6761461142436872,0.6761461142436872,0.6761461142436872,0.3425532276730604,0.27467398286960165,0.3425532276730604,0.6443981034531441,0.6761461142436872,0.6296797227486672
lstm_5seqlength_4,lstm,10000,5,50,glove,glove.6B.50d,1.067538,0.6928952,1.0327129,0.6996857,1.0902914,0.67078453,0.6724687423388085,0.6724687423388085,0.6724687423388085,0.38107338083790326,0.2692843857309555,0.38107338083790326,0.6441881783074613,0.6724687423388085,0.6229827561241267
lstm_5seqlength_5,lstm,10000,5,50,glove,glove.6B.50d,1.0684551,0.6929972,1.0461198,0.69917226,1.0889378,0.6712728,0.6729590585927924,0.6729590585927924,0.6729590585927924,0.36401279437796125,0.26988109125430204,0.36401279437796125,0.6429412555814421,0.6729590585927924,0.625620686477655
lstm_5seqlength_6,lstm,10000,5,50,glove,glove.6B.50d,1.0747054,0.69280267,1.0407403,0.699096,1.0677254,0.65878904,0.6607011522431968,0.6607011522431968,0.6607011522431968,0.3728823949114927,0.26333702044849067,0.3728823949114927,0.6379350563845593,0.6607011522431968,0.6091759672147232
lstm_5seqlength_7,lstm,10000,5,50,glove,glove.6B.50d,1.0674777,0.69320273,1.0383608,0.6987335,1.0535319,0.680306,0.682029909291493,0.682029909291493,0.682029909291493,0.4102183784583823,0.26251149396566104,0.4102183784583823,0.6696399171152795,0.682029909291493,0.6399995907153723
lstm_5seqlength_8,lstm,10000,5,50,glove,glove.6B.50d,1.0724572,0.69243795,1.0400108,0.7009398,1.0668466,0.6712728,0.6729590585927924,0.6729590585927924,0.6729590585927924,0.4018121919461502,0.2832893287304293,0.4018121919461502,0.6587859834603199,0.6729590585927924,0.6281939927335563
lstm_5seqlength_9,lstm,10000,5,50,glove,glove.6B.50d,1.07411,0.69186634,1.0367494,0.70090395,1.0887557,0.6642253,0.6656043147830351,0.6656043147830351,0.6656043147830351,0.37263196182630975,0.26324538154498206,0.37263196182630975,0.6330026333713404,0.6656043147830351,0.6167921331906705
lstm_5seqlength_10,lstm,10000,5,50,glove,glove.6B.50d,1.0601374,0.69436926,1.0500811,0.7001805,1.0771494,0.6780436,0.6803138024025497,0.6803138024025497,0.6803138024025497,0.34464987134472236,0.25614523295909625,0.34464987134472236,0.6487100251560701,0.6803138024025497,0.6401035235305382
bi_lstm_5seqlength_1,bi_lstm,10000,5,50,glove,glove.6B.50d,1.1102512,0.6880881,1.0820268,0.6914115,1.0894285,0.6630046,0.6643785241480755,0.6643785241480755,0.6643785241480755,0.3807432051394328,0.2710960284581302,0.3807432051394328,0.6472350952112383,0.6643785241480755,0.6133527964312713
bi_lstm_5seqlength_2,bi_lstm,10000,5,50,glove,glove.6B.50d,1.1221892,0.6868987,1.0994083,0.6894091,1.1023955,0.67413735,0.6763912723706791,0.6763912723706791,0.6763912723706791,0.3604761659561185,0.2561560694456904,0.3604761659561185,0.6361930514584584,0.6763912723706791,0.6343710853281165
bi_lstm_5seqlength_3,bi_lstm,10000,5,50,glove,glove.6B.50d,1.1049863,0.6893508,1.0791738,0.6969629,1.0889846,0.67444664,0.6761461142436872,0.6761461142436872,0.6761461142436872,0.3749457922593465,0.2699618874714221,0.3749457922593465,0.6433719818585381,0.6761461142436872,0.6335560818880033
bi_lstm_5seqlength_4,bi_lstm,10000,5,50,glove,glove.6B.50d,1.1097826,0.6889338,1.0803585,0.6948142,1.1132165,0.6705078,0.6724687423388085,0.6724687423388085,0.6724687423388085,0.37395482146116016,0.271126382608552,0.37395482146116016,0.6467466149782487,0.6724687423388085,0.6251590906914332
bi_lstm_5seqlength_5,bi_lstm,10000,5,50,glove,glove.6B.50d,1.0918164,0.69112545,1.0666587,0.698483,1.0913323,0.6608073,0.6621721010051483,0.6621721010051483,0.6621721010051483,0.30119525051272755,0.2515213680203098,0.30119525051272755,0.6438739799843191,0.6621721010051483,0.6087271500060372
bi_lstm_5seqlength_6,bi_lstm,10000,5,50,glove,glove.6B.50d,1.108257,0.68896675,1.0632085,0.69482666,1.077765,0.669808,0.6714881098308408,0.6714881098308408,0.6714881098308408,0.3198711974409192,0.25160636427942934,0.3198711974409192,0.6549058498424336,0.6714881098308408,0.6231011093840908
bi_lstm_5seqlength_7,bi_lstm,10000,5,50,glove,glove.6B.50d,1.1158745,0.68658113,1.0852768,0.6887447,1.0834179,0.66492516,0.6665849472910027,0.6665849472910027,0.6665849472910027,0.3563536197750996,0.25604371581050644,0.3563536197750996,0.6409508291490484,0.6665849472910027,0.621244690340077
bi_lstm_5seqlength_8,bi_lstm,10000,5,50,glove,glove.6B.50d,1.0927968,0.69068724,1.0587575,0.6978933,1.1035767,0.6646484,0.6665849472910027,0.6665849472910027,0.6665849472910027,0.38547912210145546,0.25801158319247075,0.38547912210145546,0.641597070485933,0.6665849472910027,0.6158869159838025
bi_lstm_5seqlength_9,bi_lstm,10000,5,50,glove,glove.6B.50d,1.1283588,0.686011,1.0958897,0.691063,1.1236092,0.6619955,0.6636430497670998,0.6636430497670998,0.6636430497670998,0.3247949001940095,0.2535798326185333,0.3247949001940095,0.6334991792316185,0.6636430497670998,0.6115372862423497
bi_lstm_5seqlength_10,bi_lstm,10000,5,50,glove,glove.6B.50d,1.1071894,0.6876189,1.0768034,0.6934544,1.0847973,0.6747233,0.6761461142436872,0.6761461142436872,0.6761461142436872,0.35368797690879394,0.2662523762481457,0.35368797690879394,0.639527201150045,0.6761461142436872,0.6347749133021976
gru_5seqlength_1,gru,10000,5,50,glove,glove.6B.50d,1.1544307,0.68043673,1.1302695,0.6800582,1.0940667,0.6585775,0.660210835989213,0.660210835989213,0.660210835989213,0.3424565280387184,0.25681228435628134,0.3424565280387184,0.6301719396588903,0.660210835989213,0.6126507335885484
gru_5seqlength_2,gru,10000,5,50,glove,glove.6B.50d,1.1678011,0.6803706,1.1345934,0.685608,1.1044331,0.67594403,0.6773719048786467,0.6773719048786467,0.6773719048786467,0.34803535398353835,0.2575161802787083,0.34803535398353835,0.6308202208479963,0.6773719048786467,0.6364934631389336
gru_5seqlength_3,gru,10000,5,50,glove,glove.6B.50d,1.1479411,0.6815733,1.1225635,0.68258494,1.0824145,0.6651693,0.6668301054179946,0.6668301054179946,0.6668301054179946,0.4099073985342138,0.25628260886534343,0.4099073985342138,0.6456034524483925,0.6668301054179946,0.6192035055280328
gru_5seqlength_4,gru,10000,5,50,glove,glove.6B.50d,1.1481975,0.68198395,1.1128473,0.6818739,1.0825782,0.66206056,0.663152733513116,0.663152733513116,0.663152733513116,0.37742204544130903,0.251570063913953,0.37742204544130903,0.6484571088355864,0.663152733513116,0.6153810593509051
gru_5seqlength_5,gru,10000,5,50,glove,glove.6B.50d,1.1481897,0.6810998,1.1201063,0.682406,1.0883344,0.6554037,0.6570237803383182,0.6570237803383182,0.6570237803383182,0.40557417416109226,0.2542121079932974,0.40557417416109226,0.6533311819255858,0.6570237803383182,0.5989483772832314
gru_5seqlength_6,gru,10000,5,50,glove,glove.6B.50d,1.1704427,0.6797142,1.143017,0.6847523,1.0923771,0.66175133,0.6633978916401079,0.6633978916401079,0.6633978916401079,0.33562068545937196,0.2690977545041731,0.33562068545937196,0.6378605215242378,0.6633978916401079,0.615064391246401
gru_5seqlength_7,gru,10000,5,50,glove,glove.6B.50d,1.1573297,0.6814805,1.1365219,0.6847694,1.0887724,0.6687988,0.6707526354498652,0.6707526354498652,0.6707526354498652,0.3675472053044857,0.250316469127028,0.3675472053044857,0.6468422509296439,0.6707526354498652,0.6236578581079506
gru_5seqlength_8,gru,10000,5,50,glove,glove.6B.50d,1.1578337,0.68096375,1.1246704,0.68441933,1.0925615,0.6615072,0.663152733513116,0.663152733513116,0.663152733513116,0.3156280397940141,0.22885642992998684,0.3156280397940141,0.6283661612769147,0.663152733513116,0.6130498137819166
gru_5seqlength_9,gru,10000,5,50,glove,glove.6B.50d,1.1513369,0.6811355,1.117685,0.6858741,1.0779898,0.66785485,0.6695268448149057,0.6695268448149057,0.6695268448149057,0.33947116148502177,0.23819482093696306,0.33947116148502177,0.6452609305634932,0.6695268448149057,0.6178266373770028
gru_5seqlength_10,gru,10000,5,50,glove,glove.6B.50d,1.1435272,0.6818484,1.1209245,0.68514436,1.0672363,0.6695312,0.6714881098308408,0.6714881098308408,0.6714881098308408,0.36436239671367193,0.25115185004848967,0.36436239671367193,0.6365289479552844,0.6714881098308408,0.6295988057653095
bi_gru_5seqlength_1,bi_gru,10000,5,50,glove,glove.6B.50d,1.1739789,0.68176544,1.1431235,0.68801653,1.0652472,0.6778646,0.6795783280215739,0.6795783280215739,0.6795783280215739,0.35079162017877974,0.26540117056789003,0.35079162017877974,0.6431914266578596,0.6795783280215739,0.6356998896732041
bi_gru_5seqlength_2,bi_gru,10000,5,50,glove,glove.6B.50d,1.1730562,0.67986864,1.1354136,0.6862475,1.0776286,0.6731608,0.6754106398627114,0.6754106398627114,0.6754106398627114,0.3242418124321769,0.23649104210623564,0.3242418124321769,0.6289584724754717,0.6754106398627114,0.6369132841175125
bi_gru_5seqlength_3,bi_gru,10000,5,50,glove,glove.6B.50d,1.1737952,0.6807566,1.1569539,0.6856967,1.0953625,0.67026365,0.6722235842118166,0.6722235842118166,0.6722235842118166,0.36062442380947307,0.24793385315495675,0.36062442380947307,0.6428598147194677,0.6722235842118166,0.6274671736720288
bi_gru_5seqlength_4,bi_gru,10000,5,50,glove,glove.6B.50d,1.194263,0.67881733,1.169246,0.6827514,1.0865172,0.6695312,0.6714881098308408,0.6714881098308408,0.6714881098308408,0.3747826858156011,0.26167113861146846,0.3747826858156011,0.6424825474325577,0.6714881098308408,0.6289824303394339
bi_gru_5seqlength_5,bi_gru,10000,5,50,glove,glove.6B.50d,1.1656212,0.68174183,1.132653,0.68926126,1.085662,0.67374676,0.6751654817357196,0.6751654817357196,0.6751654817357196,0.4376911738216388,0.2530436108667599,0.4376911738216388,0.6593948037814877,0.6751654817357196,0.6358190423361239
bi_gru_5seqlength_6,bi_gru,10000,5,50,glove,glove.6B.50d,1.1832922,0.68075776,1.1524205,0.6819828,1.086039,0.6717285,0.6736945329737681,0.6736945329737681,0.6736945329737681,0.3182901272510065,0.2422530989147449,0.3182901272510065,0.6337205996877555,0.6736945329737681,0.6283160797160889
bi_gru_5seqlength_7,bi_gru,10000,5,50,glove,glove.6B.50d,1.1877838,0.6784024,1.1666428,0.6831295,1.1007493,0.66855466,0.6705074773228733,0.6705074773228733,0.6705074773228733,0.34624065365558626,0.253373260759094,0.34624065365558626,0.628257482094376,0.6705074773228733,0.6283070880299545
bi_gru_5seqlength_8,bi_gru,10000,5,50,glove,glove.6B.50d,1.1958867,0.67767364,1.1580322,0.68132937,1.0926794,0.6742025,0.6759009561166953,0.6759009561166953,0.6759009561166953,0.35455162691486847,0.24751094435873125,0.35455162691486847,0.6343406490152498,0.6759009561166953,0.6326800827111555
bi_gru_5seqlength_9,bi_gru,10000,5,50,glove,glove.6B.50d,1.1963509,0.67825913,1.1790645,0.67948407,1.1046243,0.6712402,0.6732042167197843,0.6732042167197843,0.6732042167197843,0.349576167892055,0.2388277644418777,0.349576167892055,0.6364115723249899,0.6732042167197843,0.6310613821657423
bi_gru_5seqlength_10,bi_gru,10000,5,50,glove,glove.6B.50d,1.1891797,0.67922884,1.1687498,0.68294126,1.0877022,0.6671224,0.6687913704339299,0.6687913704339299,0.6687913704339299,0.3778639233598388,0.2507817220046955,0.3778639233598388,0.6359832243233877,0.6687913704339299,0.6229545794214418
cnn_15seqlength_1,cnn,10000,15,50,glove,glove.6B.50d,0.7748033,0.7563109,0.91074437,0.73765403,0.9433759,0.7057292,0.7072811963716598,0.7072811963716598,0.7072811963716598,0.38931177026069347,0.30465927805600823,0.38931177026069347,0.669991854062179,0.7072811963716598,0.6670709735707575
cnn_15seqlength_2,cnn,10000,15,50,glove,glove.6B.50d,0.77671444,0.7556675,0.8874863,0.7385518,0.9150066,0.7213542,0.7229713164991419,0.7229713164991419,0.722971316499142,0.40213746114353,0.3336256377127558,0.40213746114353,0.6934772228545608,0.7229713164991419,0.6994300103218496
cnn_15seqlength_3,cnn,10000,15,50,glove,glove.6B.50d,0.77434033,0.7565343,0.91588646,0.73764783,0.9169931,0.70921224,0.7102230938955626,0.7102230938955626,0.7102230938955627,0.4862590393628825,0.3588656038958279,0.4862590393628825,0.6764165642126039,0.7102230938955626,0.6740626585497891
cnn_15seqlength_4,cnn,10000,15,50,glove,glove.6B.50d,0.7741385,0.7570279,0.8854678,0.7396798,0.9080221,0.7143392,0.7153714145623927,0.7153714145623927,0.7153714145623927,0.4653479484326823,0.37946876333601454,0.4653479484326823,0.6871825719744878,0.7153714145623927,0.6874088539387322
cnn_15seqlength_5,cnn,10000,15,50,glove,glove.6B.50d,0.7736886,0.7571329,0.8966452,0.7339666,0.90519154,0.7173014,0.7180681539593038,0.7180681539593038,0.7180681539593038,0.45562488014884367,0.38380226517317423,0.45562488014884367,0.694202985974654,0.7180681539593038,0.6885533881187881
cnn_15seqlength_6,cnn,10000,15,50,glove,glove.6B.50d,0.77506435,0.75607705,0.87908506,0.7461554,0.9457566,0.71451825,0.7161068889433685,0.7161068889433685,0.7161068889433685,0.49183453256711623,0.35156280677599033,0.49183453256711623,0.6853430634364134,0.7161068889433685,0.6835513459767254
cnn_15seqlength_7,cnn,10000,15,50,glove,glove.6B.50d,0.77168,0.75683993,0.88670754,0.74077827,0.9324079,0.7099121,0.7112037264035302,0.7112037264035302,0.7112037264035302,0.4452721383715584,0.3464399218563363,0.4452721383715584,0.67471025695636,0.7112037264035302,0.6774699462441901
cnn_15seqlength_8,cnn,10000,15,50,glove,glove.6B.50d,0.7746838,0.7562189,0.88288563,0.73988205,0.9353496,0.7094564,0.7104682520225546,0.7104682520225546,0.7104682520225546,0.4051088183616864,0.31769859343578954,0.4051088183616864,0.6825830662382798,0.7104682520225546,0.6792072599284452
cnn_15seqlength_9,cnn,10000,15,50,glove,glove.6B.50d,0.7751871,0.7565737,0.90642637,0.74000186,0.9143342,0.71116537,0.7121843589114979,0.7121843589114979,0.712184358911498,0.4472321866501086,0.3172495032914608,0.4472321866501086,0.676889068462401,0.7121843589114979,0.6785021443159935
cnn_15seqlength_10,cnn,10000,15,50,glove,glove.6B.50d,0.7770918,0.75558376,0.89283466,0.7378423,0.91449577,0.72068685,0.7217455258641824,0.7217455258641824,0.7217455258641824,0.40994306417061743,0.3388372543285606,0.40994306417061743,0.6937297283141861,0.7217455258641824,0.6939079532869716
text_cnn_15seqlength_1,text_cnn,10000,15,50,glove,glove.6B.50d,0.7776719,0.7481482,0.76848173,0.7472056,0.87240845,0.7164714,0.7180681539593038,0.7180681539593038,0.7180681539593038,0.4204559966089209,0.3121575036429498,0.4204559966089209,0.6869764660287958,0.7180681539593038,0.6887140654353765
text_cnn_15seqlength_2,text_cnn,10000,15,50,glove,glove.6B.50d,0.77648604,0.7480095,0.7589788,0.7520164,0.86872506,0.7203776,0.7219906839911743,0.7219906839911743,0.7219906839911743,0.42166293802715005,0.3256431391405719,0.42166293802715005,0.6893096677849515,0.7219906839911743,0.6930322084219189
text_cnn_15seqlength_3,text_cnn,10000,15,50,glove,glove.6B.50d,0.78157914,0.7473358,0.7444339,0.7562033,0.8509521,0.7233724,0.7244422652610935,0.7244422652610935,0.7244422652610936,0.4468632038226422,0.34980608472938873,0.4468632038226422,0.691243623880088,0.7244422652610935,0.6932482619758962
text_cnn_15seqlength_4,text_cnn,10000,15,50,glove,glove.6B.50d,0.77947557,0.7474625,0.7633095,0.7513972,0.8381971,0.7267578,0.7281196371659721,0.7281196371659721,0.7281196371659721,0.4378432761216656,0.35581511782727826,0.4378432761216656,0.695125697609167,0.7281196371659721,0.703384457400195
text_cnn_15seqlength_5,text_cnn,10000,15,50,glove,glove.6B.50d,0.7775403,0.74753356,0.7583659,0.7521596,0.8555166,0.72264,0.7237067908801177,0.7237067908801177,0.7237067908801177,0.461539745156338,0.375975310101663,0.461539745156338,0.6882929821070174,0.7237067908801177,0.6941181888597164
text_cnn_15seqlength_6,text_cnn,10000,15,50,glove,glove.6B.50d,0.77735335,0.74758345,0.7571467,0.7509102,0.8565791,0.7211426,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.41468363979689227,0.3386637530043339,0.41468363979689227,0.6871519184397342,0.7224810002451582,0.6938904630997351
text_cnn_15seqlength_7,text_cnn,10000,15,50,glove,glove.6B.50d,0.77870524,0.74781203,0.7564402,0.75453854,0.8769757,0.7187663,0.7195391027212552,0.7195391027212552,0.7195391027212552,0.4489505613438858,0.34728909302687844,0.4489505613438858,0.6941829275267186,0.7195391027212552,0.6883878977207941
text_cnn_15seqlength_8,text_cnn,10000,15,50,glove,glove.6B.50d,0.77999485,0.7474544,0.7641944,0.75132406,0.85650027,0.7265462,0.7276293209119883,0.7276293209119883,0.7276293209119882,0.4497975084811734,0.336467102652335,0.4497975084811734,0.6958418727586649,0.7276293209119883,0.6989220421290688
text_cnn_15seqlength_9,text_cnn,10000,15,50,glove,glove.6B.50d,0.78143734,0.74686766,0.7540834,0.7522234,0.8767041,0.71601564,0.717332679578328,0.717332679578328,0.7173326795783281,0.42769259148090993,0.324135714895899,0.42769259148090993,0.6888752842383519,0.717332679578328,0.6829794373258764
text_cnn_15seqlength_10,text_cnn,10000,15,50,glove,glove.6B.50d,0.77599573,0.7483041,0.7599794,0.75459296,0.84569585,0.7216309,0.7229713164991419,0.7229713164991419,0.722971316499142,0.4587652648835782,0.36078549573597823,0.4587652648835782,0.6938348988119993,0.7229713164991419,0.6976096495263481
dcnn_15seqlength_1,dcnn,10000,15,50,glove,glove.6B.50d,0.823966,0.73611975,0.770453,0.7482061,0.8534948,0.7230306,0.7249325815150772,0.7249325815150772,0.7249325815150772,0.49277142050983996,0.36384022220638473,0.49277142050983996,0.6959098314429033,0.7249325815150772,0.6954995123813197
dcnn_15seqlength_2,dcnn,10000,15,50,glove,glove.6B.50d,0.8190537,0.7375252,0.7718257,0.74570733,0.8684965,0.7187988,0.7192939445942633,0.7192939445942633,0.7192939445942634,0.38799327847840565,0.35725391262143097,0.38799327847840565,0.6974167157374315,0.7192939445942633,0.68870076074005
dcnn_15seqlength_3,dcnn,10000,15,50,glove,glove.6B.50d,0.81898016,0.7375905,0.7690958,0.7476771,0.8403851,0.72578126,0.7271390046580044,0.7271390046580044,0.7271390046580043,0.42557372100762864,0.33810891817489785,0.42557372100762864,0.6953723947983164,0.7271390046580044,0.7005542788105442
dcnn_15seqlength_4,dcnn,10000,15,50,glove,glove.6B.50d,0.82085985,0.7371671,0.77877855,0.7446228,0.86859417,0.7211426,0.7224810002451582,0.7224810002451582,0.7224810002451582,0.43287886997817154,0.32242076915975926,0.43287886997817154,0.6907315948531875,0.7224810002451582,0.6897923040200566
dcnn_15seqlength_5,dcnn,10000,15,50,glove,glove.6B.50d,0.81560856,0.7371986,0.7709363,0.7481827,0.85848325,0.7165039,0.7178229958323118,0.7178229958323118,0.7178229958323118,0.42926065289364435,0.33604747657137557,0.42926065289364435,0.6883711662702167,0.7178229958323118,0.687443980386407
dcnn_15seqlength_6,dcnn,10000,15,50,glove,glove.6B.50d,0.81788033,0.7376477,0.7697591,0.7492454,0.8653889,0.7191244,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.4408106438543557,0.34041069359953763,0.4408106438543557,0.7072341709855635,0.7210100514832066,0.6922787216122213
dcnn_15seqlength_7,dcnn,10000,15,50,glove,glove.6B.50d,0.8179591,0.73749757,0.7742668,0.7464681,0.85384697,0.7189453,0.720274577102231,0.720274577102231,0.720274577102231,0.4249282860771284,0.30658373705132386,0.4249282860771284,0.6871524842795158,0.720274577102231,0.6869902131745264
dcnn_15seqlength_8,dcnn,10000,15,50,glove,glove.6B.50d,0.8165302,0.7374959,0.7665325,0.7470718,0.85489094,0.71961266,0.7215003677371905,0.7215003677371905,0.7215003677371905,0.38204373115013174,0.34033131291055635,0.38204373115013174,0.6849332146058327,0.7215003677371905,0.691562986682431
dcnn_15seqlength_9,dcnn,10000,15,50,glove,glove.6B.50d,0.8163869,0.73776156,0.7751261,0.74488735,0.86366504,0.71940106,0.7210100514832066,0.7210100514832066,0.7210100514832066,0.43240315592707734,0.32286862916154757,0.43240315592707734,0.6856908092092479,0.7210100514832066,0.6900341291542583
